Job Title,Company Name,Country,When Posted,No. of Applicants,Hyperlink,Job Description
Information Technology - Mobile Application Developer (Android),Scoot,Singapore| Singapore,5 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/information-technology-mobile-application-developer-android-at-scoot-2194864826?refId=cd405f79-3f3a-4263-82e4-5d180df73002&position=25&pageNum=21&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>Job Description</strong></p><p>As an Android Mobile Application Developer you will be responsible for the following:</p><ul><li>Developing and deliver Android applications and its features using Kotlin and MVVM architecture design pattern</li><li>Managing 3rd party open source libraries and versioning using Gradle</li><li>Maintaining the quality of the current code base through unit testing and assisting in regression testing</li><li>Facilitate the troubleshooting and resolving of pre- and post-production issues such as provide hotfixes whenever bugs are discovered</li><li>Maintaining technical documentation of Android development</li><li>Maintaining the integrity of current git-flow of current git repos</li><li>Assist and advise on UI/UX design capabilities and improvements the feasibility of new functionalities through capabilities of current Android technology</li><li>Participating in Sprint meetings such as planning and review meetings</li><li>Keep abreast of the latest in mobile technology and conduct research and prototyping using such technologies</li><li>This is a hands-on software development position in which you will be a senior developer working in a small team and collaborating with remote teams</li><li>The ideal candidate is flexible self-motivated a great collaborator and works effectively with all disciplines of the team</li><li>We value passion creativity responsibility accountability and top-notch engineering practices</li></ul><p><br/></p><p><strong>Requirements:</strong></p><ul><li>Experienced with Kotlin language and Android Standard Library</li><li>Experienced with MVC/MVVM architecture</li><li>Experienced with unit testing</li><li>Experienced with using Android Studio Editor Layout and programmatic UI</li><li>Knowledge using Gradle</li><li>Familiar with Git Flow and Agile methodology</li><li>Experience with agile development (e.g. SCRUM Lean Start-up)</li><li>Knowledge with handling Google Developer account Google Play Store Console and creating builds for submission to Play Store</li><li>Basic understanding in Big O notation and their respective time-space complexity</li><li>Inquisitive nature and willingness to learn and able to work both independently as well as within a team in a fast phase environment. Strong analytic and problem-solving skills</li><li>Familiar with CI/CD and Fastlane will be an added advantage</li><li>Familiar with Postman basic AWS services and using bundler for managing ruby gems will be an added advantage</li><li>Having the initiative to share and recommend best practices and new technology</li><li>Excellent interpersonal skills including verbal and written communication skill</li></ul><p></p></div>
Back End Software Engineer #SGUnitedjobs,OTSAW,Singapore| Singapore,3 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/back-end-software-engineer-%23sgunitedjobs-at-otsaw-2214728428?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=1&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><u><em><strong>Our Company<br/><br/></strong></em></u>At OTSAW innovation knows no bounds. Launched in 2015 to improve business processes environments and everyday lives OTSAW provides unmanned robotics solutions across multiple industries. Based in Singapore we strive to develop technologies that blend Autonomous Mobility Artificial Intelligence and Big Data. We are looking for <em><strong>Backend Software Engineers</strong></em> to join us in building our R&amp;D team stronger. You will be actively involved in the decision-making process to productize the Robotics and Artificial Intelligence algorithms that form the basis of our Intellectual property. You will play an active role in adding new features to complement and extend our existing products<br/><br/><strong><u>Responsibilities<br/></u></strong><ul><li> Compile and analyse data processes and codes to troubleshoot problems and identify areas for improvement.</li><li> Collaborating with the front-end developers and other team members to establish objectives and design more functional cohesive codes to enhance the user experience.</li><li> Manage outsource developers in charge of project planning code review QA/QC.</li><li> Streamline installation deployment automated testing of robotic software system</li><li> Develop software system to improve internal team productivity streamline software development &amp; testing process</li><li> Develop and maintain backend service and infrastructure for fleet management log management analytic.<br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li> Min. education qualification in Bachelor Degree in Computer Engineer / Engineer</li><li> or other relevant field.</li><li> Interest in robotics field. Experience in robotic software development is a plus</li><li> Experience in setting up DevOps CI/CD pipeline Docker</li><li> Experience in designing and implementation of backend software services</li><li> Experience in Python Javascript Typescript SQL Linux Bash scripting Git</li><li> HTML Java ObjectiveC Swift</li><li> Experience in video streaming protocol is a plus</li><li> Experience in Agile development process &amp; remote team management.<br/></li></ul></div>
Senior Software Developer,Jobs via eFinancialCareers,Singapore| Singapore,1 day ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/senior-software-developer-at-jobs-via-efinancialcareers-2210770165?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=2&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>About Standard Chartered<br/><br/></u></strong>We are a leading international bank focused on helping people and companies prosper across Asia Africa and the Middle East.<br/><br/>To us good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing better together and never settle - as well as our brand promise Here for good.<br/><br/>We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.<br/><br/><strong><u>The Role Responsibilities<br/><br/></u></strong>The successful candidate will be the part of a team building an innovative platform leveraging data analytics to drive automated decision-making smart automation across the full lifecycle of the business. This is a rare opportunity for a self-driven strong and passionate developer to participate and contribute to a paradigm shift. We want People driven by the mission!<br/><ul> <li> Build services with a framework and generic pattern mindset for scale across multiple dimensions - optimized compute/performance functional visualization quality control </li> <li> Develop scalable real-time low-latency processing solutions in an agile delivery method </li> <li> Maintain data &amp; analytics for systematic decision-making processing / controls </li> <li> Develop and maintain automated testing </li> <li> Do whatever it takes to maintain stability availability and performance </li> <li> Provide Production L3 support as required </li> <li> Partner with stakeholders to capture requirements and deliver solutions - deep understanding of the problem and context along with ownership are key to be successful in this role </li> <br/></ul><strong> Our Ideal Candidate <br/><br/></strong><strong><u>Core Qualifications<br/><br/></u></strong>The successful candidate is expected to be an experienced developer in building critical low-latency/data-analytics driven solutions in investment banking/hedge funds companies. This role requires a wide variety of strengths and capabilities including:<br/><ul> <li> At least 10 years experience designing developing mission critical systems in java as the primary language </li> <li> In-depth core Java knowledge </li> <li> Proven experience in low latency real-time scalable systems garbage collector queuing scheduling complex events processing (CEP) </li> <li> Technical knowledge in a no-SQL / doc / columnar DB such as mongoDB kdb shell scripts in Linux/Unix environment and or windows-based environments </li> <li> Strong experience using high-performance messaging bus </li> <li> Experience in all or some of these: hazelcast zookeeper google guice solace aeron gprc .. </li> <li> Understanding and demonstrable experience of modern architecture/designs - micro-services/API-first development/high-throughput/event-driven/agent-based system compositional frameworks </li> <li> Some experience in FIX Market Data Analytics and OMS in Fixed Income is a strong plus </li> <li> Knowledge and some practical experience in modern dev-ops - CI/CD containerization orchestration </li> <br/></ul><strong> Delivery <br/></strong><ul> <li> Ability to think "Product/platform" with a strong alignment with expected business outcomes/journeys </li> <li> Advanced knowledge of application data and infrastructure architecture disciplines </li> <li> Ability to scope minimum viable functionalities for quick and iterative/incremental deliveries - this is a must for the candidate </li> <li> Understanding of software development lifecycle </li> <li> Experienced in Agile/Scrum-Kanban and related tools - JIRA Confluence </li> <li> Knowledge of bonds electronic markets is a strong plus </li> <br/><br/></ul><strong><u>Other Desirable Skills/knowledge<br/></u></strong><ul> <li> Some knowledge of Python basic data-analysis / machine learning concepts </li> <li> Some very basic knowledge of UI concepts - javascript/html5/openfin/electronjs </li> <br/><br/></ul><strong><u>Soft Skills<br/></u></strong><ul> <li> Excellent communication skills </li> <li> Outstanding problem-solving skills </li> <li> Proactive self-starter autonomous Self-motivated multi-tasking with strong analytical and problem-solving skills solution oriented with proven results </li> <li> Good team spirit </li> <li> Extreme curiousness </li> <li> This is a very demanding role which requires a start-up/entrepreneurial mindset with the ability to work fast efficiently under pressure on multiple deliveries </li> <br/></ul>Apply now to join the Bank for those with big career ambitions.<br/><br/>To view information on our benefits including our flexible working please visit our career pages . We welcome conversations on flexible working.</div>
Software Developer (Java) #SGUnitedJobs,Robert Half,Singapore| Singapore,1 month ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-developer-java-%23sgunitedjobs-at-robert-half-2159095055?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=3&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>The Company<br/><br/></u></strong>Our client is a technology company expanding their operations in Singapore.<br/><br/><strong>The Role<br/></strong><ul><li>Design and develop Java applications from backend to frontend</li><li>Coordinate with internal teams (software engineer and architects project managers) throughout software development lifecycle to ensure best practices are used</li><li>To enhance and develop on business applications using Java</li><li>Deploy systems to production and provide post-implementation support<br/><br/></li></ul><strong>Your Profile<br/></strong><ul><li>Only Singaporeans</li><li>Bachelor's Degree in Computer Science or related</li><li>Minimum 3 years of relevant experience developing web applications</li><li>Experienced in the following technologies - Java/J2EE HTML5 CSS</li><li>Experience in React.JS would be advantageous<br/><br/></li></ul><strong>Apply Today<br/><br/></strong>Please send your resume in WORD format only and quote reference number <strong>MA</strong><strong>11555877</strong> by clicking the apply button. Please note that only short-listed candidates will be contacted.<br/><br/><strong>Robert Half International Pte Ltd. Co. Registration no.: 200612189E | EA Licence no.: 07C5595 | Mallory Ang Xiang Xi EA Registration no.: R1873669</strong></div>
(103) Senior Software Developer (Encryption),IT Consultancy & Services Pte. Ltd.,Singapore| Singapore,2 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/103-senior-software-developer-encryption-at-it-consultancy-services-pte-ltd-2203911540?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=4&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">We are looking for technical professionals to join our team! Work location is in Changi Business Park.<br/><br/><strong><u>Roles And Responsibilities<br/></u></strong><ul> <li>Applications development change requests and bug fixes</li> <li>Finance domain work</li> <li>Technology stack: Java Javascript and Python</li> <br/><br/></ul><strong><u>Requirements<br/></u></strong><ul> <li>More than 5 years experience in software applications development</li> <li>Familiar AES and RSA encryption concepts</li> <li>Diploma in Computer Science or related disciplines</li> <br/></ul>Interested applicants please apply via job portal.<br/><br/>IT Consultancy &amp; Services Pte Ltd<br/><br/>Visit our website @ www.itcspl.com<br/><br/>EA License No.: 92C5311<br/><br/>EA Reg No.: R1988612</div>
Junior Software Engineer (Java),EPAM Systems,Singapore| Singapore,2 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/junior-software-engineer-java-at-epam-systems-2230785835?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=5&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">Striving for excellence is in our DNA. Since 1993 we have been helping the world’s leading companies imagine design engineer and deliver software and digital experiences that change the world. We are more than just specialists we are experts.<br/><br/><strong>Description<br/><br/></strong>We are looking for young and energetic Java trainees to join our inaugural “EPAM Java Microservices” program in Singapore!<br/><br/>This is a golden opportunity for grads in IT/Computing/Comp Sci/Engineering etc. with a basic knowledge of Object-oriented Programming in Java and/or Knowledge in Databases and SQL Language to join us and benefit from the latest and most up-to-date training in Java by our master trainers.<br/><br/>You will undergo a 3 month ‘EPAM Java Microservices Academy’ program where you will receive paid training before graduating as a Java software engineer to be deployed immediately into one of our exciting local or global projects.<br/><br/>Please note that this position is open to applicants who do not need any sponsorship of employment pass or work visas in Singapore.<br/><br/><strong>Responsibilities<br/><br/></strong><ul><li>Participate in full-time Java training course for the first three months</li> <li>Play a junior developer role after the training course with accelerated path to senior or lead roles based on performance</li> <li>Write high quality and testable code following clean code principles</li> <li>Implement functionality by following defined software development process with supervision</li> <li>Read and understand project and requirement documentation</li> <li>Create documentation describing his/her code</li> <li>Participate in Agile Scrum activities: daily standup demo session retrospective planning etc<br/><br/></li></ul> <strong>Requirements<br/><br/></strong><ul><li>Bachelor's degree or above in Computer Science Software Engineering or related majors</li> <li>Have Object Oriented Programming in Java experience from diploma/degree studies</li> <li>Knowledgeable in Databases and SQL Language</li> <li>Enthusiasm and desire to learn able to learn technology quickly</li> <li>Good problem solving and analytical skills</li> <li>Good communication skills<br/><br/></li></ul> <strong>We offer<br/><br/></strong><ul><li>Friendly team and enjoyable working environment</li> <li>Work-life balance and flexible schedule</li> <li>Online training library mentoring career development and potential partial grant of certification</li> <li>Unlimited access to LinkedIn learning solutions</li> <li>Referral bonuses</li> <li>Compensation for sick leave and paid time off</li> <li>Opportunities for self-realization<br/><br/></li></ul></div>
1069258 API Software Engineer,Hewlett Packard Enterprise,Singapore,2 weeks ago,35 applicants,https://sg.linkedin.com/jobs/view/1069258-api-software-engineer-at-hewlett-packard-enterprise-2181394671?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=6&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>As the digital API engineer you will adopt modern software technology (e.g. DevOps Could Containerization) to build enterprise-grade digital collaboration platform and work with data engineering team to achieve End-to-End Supply Chain Visibility and enable efficiency improvement across functions. Furthermore this role will be tapping on big data and analytics arena to construct a scalable and reproducible architecture for delivering various types of advanced analytics (e.g. AI ML and Optimization) models into business process and driving faster &amp; better decision making. </p><p><br/> </p><p><em>Responsibilities: </em></p><ul><li>Design build and test scalable micro services using cloud native technologies. </li><li>Ensure the Cloud-based services are integrated effectively into asynchronous workflows and user facing APIs/interfaces </li><li>Work with product owners to develop software in Agile design build and test cycles </li><li>Develop &amp; deploy s/w using standard CI/CD methodologies. </li><li>Develop &amp; Maintain platform for functional upgrades scale and performance. </li></ul><p><em><br/></em> </p><p><em>Qualifications</em> </p><ul><li> <p>Bachelor’s degree in IT Computer Science Software Engineering Business Analytics or equivalent </p></li><li>Expertise in RESTful API development </li><li>Deep understanding of API/Micro-service architecture and ability to develop design patterns for specific technical problems/stereotypes </li><li>Strong hands-on backend programming experience in Java Node.js </li><li>Strong background in web technologies such as JavaScript AJAX XML/JSON HTML CSS </li><li>Strong knowledge in synchronous/asynchronous programming </li><li>Experience with enterprise SQL(e.g. Oralce/Mysql/Sql Server) and NOSQL (e.g. Cassandra/Hbase/MangoDB/Redis) Database </li><li>Strong computer science/software engineering fundamentals with deep understanding of software development life cycle (SDLC) framework </li><li>Experience with AngularJS ReactJS Spring MVC Framework </li><li>AWS/AZURE based application development experience is a plus</li></ul></div>
Software Engineer (121210),Singtel,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-121210-at-singtel-2210790378?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=7&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">Realise your full potential with Asia's leading communications group. While we take pride in our 140-year heritage our philosophy is to always look forward and evolve. Today we are a leader in cutting-edge ICT innovation and digital advances powered by a vast network of offices in countries and territories across Asia Pacific the Middle East Europe and the USA. Come be a part of our dynamic organisation as we create the infocomms landscape of the future.<br/><br/><strong><u>Key Responsibilities<br/></u></strong><ul> <li>Design and develop the hub platform based on architecture and solution.</li> <li>Apply agile development approach to the delivery of the software.</li> <li>Use software design and coding best practices in the software development.</li> <li>Design and develop software application based on microservice and container approach.</li> <li>Automate testing and ensure code quality.</li> <li>Work with teams across different domains and manage stakeholders at Director level.</li> <br/><br/></ul><strong>Idle candidate must have<br/></strong><ul> <li>Work Experience 5+ years’ experience in the field of IT/telecommunication and software related development</li> <li>Knowledge of microservice architecture and design</li> <li>Understand the automated Development Pipeline with their toolset</li> <li>Understand the overall telecom environment – BSS/OSS telco services and their challenges</li> <li>Development of large-scale software in the software development role</li> <li>Proven experience in managing multiple stakeholders at Director level</li> <li>Lead technical teams</li> <li>Good interpersonal and negotiation skill working independently is essential</li> <br/><br/></ul><strong>Let’s shape a better world through technology. Join us to lead the change.<br/><br/></strong><u><strong>Note to Recruitment Agencies<br/><br/></strong></u>In sourcing for candidates for particular roles the Singtel Group works only with a panel of selected recruitment agencies expressly engaged under written agreements. Even then these agencies are only activated from time to time for specific recruitment exercises for particular roles under instructions expressly issued by a member of the Singtel Talent Acquisition team.<br/><br/>Except under such circumstances no agency shall source or attempt to source any candidates for the Singtel Group. The Singtel Group will not pay nor be obliged or liable to pay any recruitment fees of any kind whatsoever to any agency where candidate CVs are submitted to the Singtel Group by such agency on an unsolicited or speculative basis.<br/><br/>The Singtel Group reserves all rights to directly contact any candidate to which such CVs relate without any obligation or liability whatsoever to the agency concerned (including without limitation any obligation or liability to pay any recruitment fees of any kind).</div>
Senior Software Engineer,GovTech Singapore,Singapore| Singapore,3 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/senior-software-engineer-at-govtech-singapore-2227739757?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=8&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">The Government Technology Agency (GovTech) aims to transform the delivery of Government digital services by taking an "outside-in" view putting citizens and businesses at the heart of everything we do. We also develop the Smart Nation infrastructure and applications and facilitate collaboration with citizens and businesses to co-develop technologies.<br/><br/>Join us as we support Singapore’s vision of building a Smart Nation - a nation of possibilities empowered through info-communications technology and related engineering.<br/><br/>At Government Digital Services we endeavour to improve the lives of people in Singapore one line of code at a time. We work closely with a range of government agencies to build high-quality citizen-centric products.<br/><br/>Given the scale and lifespan of government products we prioritise clean code and maintainable systems. We bring modern engineering practices such as CI / CD TDD DevOps and XP into the work we do.<br/><br/>We continually prototype and iterate in order to build the right products and deliver the best experience for citizens.<br/><br/>We believe in a flat team structure where everyone takes strong ownership of the work. We practise Agile and each product team is self-managing cross-functional and empowered to move quickly.<br/><br/>We thrive off each other’s positivity and energy constantly challenging one another to improve our craft.<br/><br/><strong><u>What To Expect<br/><br/></u></strong>You’ll be working on TraceTogether an app that mitigates the spread of COVID-19 through community-driven contact tracing. TraceTogether is the first national deployment of a Bluetooth contact tracing app in the world and has sparked many similar international initiatives. Within Singapore TraceTogether has more than 2.5 million downloads and is used by the Ministry of Health as part of the contact tracing process. You’ll be working on adding more features to TraceTogether as well as improving existing functionality. You can find out more about TraceTogether at tracetogether.gov.sg. You can also read the technical white paper at bluetrace.io.<br/><br/><strong><u>In This Role You Will<br/></u></strong><ul><li>Write code that is clean and maintainable</li><li>Practice code reviews</li><li>Tackle a wide variety of challenges across the technical stack</li><li>Participate in regular tech-sharing sessions and team retrospectives</li><li>Work closely with designers to understand customer pain points come up with solutions and then continually prototype test and iterate</li><li>You’ll be part of the Government Digital Services team which means you’ll have opportunities down the line to work on a range of other products that utilise various technologies. We choose languages and frameworks that best fit the product we’re building. Other technologies we use in GDS include Node.js TypeScript React React Native Ruby on Rails Golang and Kotlin.<br/><br/></li></ul><strong><u>How To Succeed<br/></u></strong><ul><li>3+ years professional experience as a software engineer</li><li>Solid programming fundamentals</li><li>Solid experience with TypeScript or Python in an enterprise setting with large scale database event-driven architecture and/or micro-services</li><li>Experience with Google Cloud Platform Firebase or AWS</li><li>Familiarity with software engineering best practices</li><li>Strong analytical and problem-solving skills</li><li>Learning agility. Given the speed of change a hunger for learning is essential</li><li>Be a team player with good communication skills</li><li>Work well in a fast-paced development environment with testing continuous integration and multiple daily deploys</li><li>Have the desire to serve the public through the use of technology</li><li>Possess a healthy discontent with the status quo and an itch to improve things</li></ul></div>
Software Engineer (Java + Spring),Volt - International,Singapore| Singapore,2 weeks ago,42 applicants,https://sg.linkedin.com/jobs/view/software-engineer-java-%2B-spring-at-volt-international-2176687189?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=9&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>Your day-to-day tasks will include: </p><ul><li>Transforming systems from .NET to Java technologies </li><li>Upgrading existing functionalities and creating new functionalities using data-driven insights </li></ul><p>  </p><p>You will ideally have: </p><ul><li>Self-discipline and passion in software engineering </li><li>Possess advanced understanding of systems beyond fundamentals of design and development </li><li>Extensive experience in designing developing and testing custom full-stack software applications </li><li>Worked on enterprise-scale projects using Java .NET Spring Boot Angular ReactJS Jira Confluence Jenkins SonarQube or Git on BitBucket </li><li>Exposure to Swagger Docker Kubernetes MQ CI/CD Bash/Python scripting mobile applications and Cloud (monitoring/alerts) </li></ul><p><br/> </p><p> This opportunity is open to junior mid-level and senior applicants.</p></div>
Senior Software Engineer (Backend),ADVANCE.AI,Singapore| Singapore,2 weeks ago,90 applicants,https://sg.linkedin.com/jobs/view/senior-software-engineer-backend-at-advance-ai-2181393047?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=10&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>The ideal candidate is a self-motivated multi-tasker and demonstrated team-player. You will be a lead developer responsible for the development of new software products and enhancements to existing products. You should excel in working with large-scale applications and frameworks and have outstanding communication and leadership skills. </p><p> </p><p><strong>Job Responsibilities </strong></p><ul><li>Work in artificial intelligence team to design and implement world class mainline products as well as customizations crossing markets.</li><li>Act as a senior role to guide the team to deliver high quality good performance scalable and extensible products.</li></ul><p><br/></p><p><strong>Job Requirements</strong></p><ul><li>At least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent.</li><li>At least 4 Year(s) of working experience in the related field is required for this position.</li><li>Required Skill(s): Java SQL Database Shell Script Docker.</li><li>Ability to write clean code and embrace the spirit of continuous refactoring.</li><li>Ability to narrow down and fix bugs in production environment with least down time.</li><li>Prior experience in Spring Boot is a good plus.</li><li>Experience with microservices architecture and at least one mainstream public cloud is highly demanded.</li></ul></div>
Mobile Application Developer,Cartrack Asia Pacific,Singapore| Singapore,2 weeks ago,70 applicants,https://sg.linkedin.com/jobs/view/mobile-application-developer-at-cartrack-asia-pacific-2176687107?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=11&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>Cartrack is looking for candidates that can join our growing team as a Senior/Mobile Software Developer. We are creating revolutionary platforms that are changing the stolen vehicle recover telematics and fleet management industries. We have over 1+ million subscribers and are seeking passionate people with relevant experience to help deliver world-class software solutions to our clients. To be successful in this position the candidate must work well in a fast paced environment with like minded engineers that have an desire to build incredible software in a fast efficient and scalable manner.  </p><p><br/></p><p> </p><p><br/></p><p>ROLE RESPONSIBILITIES</p><ul><li>Design and develop scalable feature-rich mobile applications for <strong>Android OR iOS</strong></li><li>Consume RESTful/JSON services to power applications</li><li>Work with UI/UX designers to implement user-friendly solutions</li><li>Introduce new technologies into the team based on fit and suitability to deliver a solution</li><li>Be able to deep dive into the technical aspects needed for optimisation of mobile applications</li></ul><p><br/></p><p><br/></p><p><br/></p><p>SKILLS AND EXPERIENCE Qualifications</p><ul><li>Min 2 - 5 years of experience with iOS development and Swift language on MVVM architecture </li><li>Min 2 - 3 years of experience with Android development and Kotlin language on MVVM architecture</li><li>BS Computer Science degree or equivalent industry experience</li><li>Prior Android and iOS development experience including concepts such as asynchronous programming patterns threading and performance tuning</li><li>Experience in/with more than one of the following will be advantageous:</li><li>mapping technologies (Google Maps)</li><li>agile development methodologies</li><li>distributed source control systems (git)</li><li>performance/analytics tools for mobile applications</li><li>continuous integration (Jenkins)</li><li>unit testing test driven development static code analysis</li><li>Good understanding of simplified user-centric design</li><li>Ability to deep dive into the technical details but never be out of touch with business requirements</li><li>Creative thinking backed by strong analytical and problem-solving skills.</li><li>Strong teamwork co-ordination and planning self-driven and ability to work at pace in a dynamic organisation.</li><li>Excellent time management</li><li>Work well under pressure and to tight deadlines</li></ul></div>
Software Developer (Golang| Permanent| Central),Page Personnel,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-developer-golang-permanent-central-at-page-personnel-2235197715?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=12&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Software Developer (Golang Permanent Central)<br/></strong><li>Client is a global application solutions company in Singapore</li><li>Focuses on state-of-the-art technology and product development</li><strong>About Our Client<br/></strong>Client is a global application solutions company focuses on creating products and constantly upgrading their current products for customer's benefits.<br/><br/><strong><u>Job Description<br/></u></strong><ul><li>Develop state-of-the-art and robust application for company's core products</li><li>Utilising Agile Software Development methodology and Microservices Architecture transformation and</li><li>Responsible for the implementation of APIs</li><li>Improve latency availability scalability and efficiency of the applications with the engineering team</li><li>Create new design solutions and architectures to drive better performing application</li><li>Recommend new technologies to improve the products<br/></li></ul><strong>The Successful Applicant<br/></strong><ul><li>Possess at least 1 year experience in software development using Golang</li><li>Experience in RESTful API development designing and developing from scratch</li><li>Experience with AWS Cloud environment development</li><li>Creative mindset and willing to learn new technologies</li><li>Communicate using English and Mandarin for communication with the China clients counterparts and team members<br/><br/></li></ul><strong><u>What's On Offer<br/><br/></u></strong>Client offers good working environment with a lot of autonomy and exposures to new technologies. Client offers flexible working hours and healthy work-life balance. Friendly environment and supportive team members.<br/><strong>Contact: Felicia Romli (Lic No: R1872446)<br/></strong><strong>Quote job ref: 4140722<br/><strong>Brand: PP</strong></strong></div>
Senior Back End Software Engineer - Data Platform,Motional,Singapore| Singapore,2 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/senior-back-end-software-engineer-data-platform-at-motional-2203395488?refId=7da7efaa-3e9b-4b3c-9b2a-440aa3147707&position=13&pageNum=22&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>Motional is making driverless vehicles a safe reliable and accessible reality. </strong>Our team is commercializing a world-class driverless system. The Motional team is behind some of the industry’s largest leaps forward in the last decade including the first fully-autonomous cross-country drive in the U.S the launch of the world’s first robotaxi pilot and operation of the world’s most-established public robotaxi fleet. Strategically formed by Hyundai Motor Group one of the world’s largest vehicle manufacturers offering smart mobility solutions and Aptiv a global technology leader in advanced safety electrification and vehicle connectivity Motional is fundamentally changing how people move through their lives.</p><p><br/></p><p>Headquartered in Boston Motional has operations in the US and Asia. For more information visit www.Motional.com and follow us on Twitter LinkedIn Facebook Instagram and YouTube.</p><p><br/></p><p><strong>About this position</strong></p><p>We are seeking a talented <strong>Senior Back End Software Engineer</strong> to help develop and roll out the next generation of our Data Platform.  We are building a scalable compute platform that is used throughout the company enabling a diverse set of teams to access data extract meaningful automated metrics out of the data and perform various ad-hoc analyses on the data. We deal with data on the Petabyte scale and provide critical functions to improve the development of a reliable AV by allowing various researchers and engineers to understand how the AV performs various tasks and scenarios in real world or simulated environments.</p><p> </p><p><strong>Things you'll get to work on:</strong></p><p><strong><span class="ql-cursor">﻿</span></strong></p><ul><li>Design build and maintain our data platform for our autonomous vehicle fleet</li><li>Write high quality maintainable code</li><li>Assist with high-level analysis design and code reviews</li><li>Communicate with stakeholders and team leads to identify system requirements</li></ul><p><br/></p><p><strong>What we hope you'll come with:</strong></p><p><br/></p><ul><li>5+ years of professional work experience as a software engineer in big data</li><li>BS or MS in Computer Science or related field</li><li>Experience working with data pipelines hosted in cloud infrastructure (such as AWS)</li><li>Experience with Serverless Architectures</li><li>Expertise building data pipelines on large complex data sets using distributed processing system (such as Spark)</li><li>Comfortable working in a fast-paced continuous delivery environment</li></ul><p><br/></p><p><strong>Bonus points:</strong></p><p><br/></p><ul><li>Experience with Amazon Web Services Docker and Terraform</li><li>Experience with .NET core and Python</li><li>Experience with large scale compute</li><li>Experience working in cross-functional development teams</li><li>Experience with distributed systems design and architecture</li><li>Experience troubleshooting and tuning systems</li></ul></div>
