Job Title,Company Name,Country,When Posted,No. of Applicants,Hyperlink,Job Description
Data Scientist (Up to $4.5k| Tech MNC| Contract| NLP),Adecco,Singapore| Singapore,1 month ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/data-scientist-up-to-%244-5k-tech-mnc-contract-nlp-at-adecco-2000013664?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=7&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><br/>The company is a European Tech market leader in IT software and hardware solutions<br/><br/><strong>The Opportunity<br/><br/></strong><ul> <li>Up to 4500 per month</li> <li>Office Location: Pasir Panjang Rd</li> <li>3 months contract (long-term renewable/convertible to perm based on performance and role availability)</li> <li>Office hours: Monday to Friday</li> <br/></ul>The company is a European Tech market leader in IT software and hardware solutions<br/><br/><strong>The Opportunity<br/><br/></strong><ul> <li>Up to 4500 per month</li> <li>Office Location: Pasir Panjang Rd</li> <li>3 months contract (long-term renewable/convertible to perm based on performance and role availability)</li> <li>Office hours: Monday to Friday</li> <br/></ul><strong>The Job<br/><br/></strong><ul> <li>Work with a team of data scientists engineers and product owners.</li> <li>Communicate with stakeholders to understand SAP business processes.</li> <li>Build end-to-end software solutions for generating insights for business decision-making.</li> <li>Implement MLOps: continuous integration (CI) continuous delivery (CD) and continuous training (CT) for ML systems.</li> <li>Keep up-to-date with state-of-the-art algorithms and technologies in software engineering and ML (e.g. Optical Character Recognition (OCR) Natural Language Processing (NLP) Computer Vision (CV) Time Series MLOps etc).</li> <br/></ul><strong>The Talent<br/><br/></strong><ul> <li><strong>Bachelors/Master's Degree in Computer Engineering or related fields</strong> or equivalent practical experiences.</li> <li><strong>Solid foundation in software engineering</strong> with strong competencies in <strong>algorithms data structures object-oriented design</strong> and software development principles.</li> <li>Proficiency in <strong>Python</strong> and at least <strong>one of the other programming languages (e.g. Java C C++ etc).</strong></li> <li>Experienced with <strong>Linux operating system</strong> and <strong>shell scripting.</strong></li> <li>Familiar with software version control (e.g. GitHub Git etc).</li> <li>Strong oral and written communication skills in English.</li> <li><strong>Entry-level applicants are welcomed</strong> to apply.</li> <br/></ul><strong>Next Step<br/><br/></strong><ul> <li>Drop your resume and contact us to follow-up or send your resume to <strong>sarah.ng@a</strong><strong>decco.com</strong></li> <li>Email Topic: Data Scientist (Up to $4.5k Tech MNC Contract NLP)</li> <br/></ul>Sarah Ng Mei Wern<br/><br/>Direct Line: +65 6697 7940<br/>EA License No: 91C2918<br/>Personnel Registration Number: R1983856</div>
Program Manager| APJ Customer Solutions Development (Open to be based in Singapore or Australia),Illumina,Singapore| Singapore,3 weeks ago,35 applicants,https://sg.linkedin.com/jobs/view/program-manager-apj-customer-solutions-development-open-to-be-based-in-singapore-or-australia-at-illumina-2148868145?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=8&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Position Summary<br/><br/></u></strong>The Customer Solutions Development (CSD) Program Manager is part of Illumina’s Commercial team. The role is key to enhancing Illumina’s unparalleled customer support by integrating the needs of Service and Support departments into the development and release of new commercial products.<br/><br/>For this specific position we are looking for the right candidate to focus on innovative service and support solutions development of support plans and strategies around instrument application software bioinformatics products and solutions produced by Illumina. This position is open to be based in Singapore or Australia.<br/><br/>Candidates will receive competitive salaries and extensive experience with Illumina’s cutting-edge products. Illumina is growing rapidly and offers excellent opportunities for career development.<br/><br/><strong><u>Position Responsibilities<br/></u></strong><ul><li>Act as or appoint the regional Service and Support representative on cross-functional product development projects advocating for user experience and support requirements.</li><li>Work closely with global commercial teams to manage the development and execution of service and support plans launch deliverables and support processes. </li><li>Work closely with regional support teams; focusing on ensuring smooth communications as part of the planning for product launches.</li><li>Gather and provide voice of Field/Customer from regional teams to contribute to the development of outstanding products</li><li>Lead and coordinate internal testing of new products and releases</li><li>Ensure bidirectional flow of information between HQ and local teams ensure smooth procedural transition to regional support teams.</li><li>Identify existing or potential support issues and work with stakeholders to create solutions and resolve problems.</li><li>This position requires excellent communication and the ability to influence effectively both upwards to Management and outwards to peers.</li><li>Specific expertise in the following areas is a plus: project management data analysis product development customer support Illumina instrumentation and applications.</li><li>Occasional travel (up to 10%).<br/></li></ul>Listed responsibilities are an essential but not exhaustive list of the usual duties associated with the position. Changes to individual responsibilities may occur due to business needs.<br/><br/><strong><u>Position Requirements<br/></u></strong><ul><li>3+ years of industry experience Life Sciences biotech/biomedical science are preferred</li><li>Knowledge of sequencing technology instrumentation or application is necessary</li><li>Requires broad technical familiarity across product types: software instrumentation and applications.</li><li>Good communication skills in English</li><li>Project management experience is highly preferred.</li><li>The ability to think in terms of detailed process/workflows while at the same time aligning with strategic priorities.</li><li>Prior experience in a product or customer support role.</li><li>A strong commitment to delivering a quality Customer Experience.<br/></li></ul>All listed requirements are deemed as essential functions to this position; however business conditions may require reasonable accommodations for additional task and responsibilities.<br/><br/><strong><u>Preferred Experience/Education/Skills<br/></u></strong><ul><li>PhD or MS in Life Sciences or a related field such as Medical Science Bioinformatics.</li><li>Typically requires a minimum of 8 years of related experience with a Bachelor’s degree; or 6 years and a Master’s degree; or a PhD with 3 years’ experience; or equivalent experience.</li></ul>Illumina believes that everyone has the ability to make an impact and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex race creed color gender religion marital status domestic partner status age national origin or ancestry physical or mental disability medical condition sexual orientation pregnancy military or veteran status citizenship status and genetic information.</div>
Account Manager,ADVANCE.AI,Singapore| Singapore,1 week ago,192 applicants,https://sg.linkedin.com/jobs/view/account-manager-at-advance-ai-2163526416?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=9&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>Job description</strong></p><p> </p><ul><li>Develop and manage strategic account plans which demonstrate a deep understanding of our merchant’s businesses to achieve an aligned goal</li><li>Define success measures and prioritize key initiatives to drive merchant growth across all platforms </li><li>Actively seeking and find win-win solutions for both the merchant and Atome</li><li>Work closely with the merchant onboarding team to ensure a successful and amazing onboarding experience for your merchants</li><li>Work with the Data Science and Analytics team to monitor merchant performance and identifying opportunities to grow</li><li>Work closely with marketing in driving merchant’s partnerships and initiatives including merchants events thematic campaigns social media campaigns and any creative ideas you can come up with</li><li>Act as the merchant’s consultant in e-commerce ideally with a deep understanding across multiple verticals and segments that our merchants operate in</li><li>Building great relationships both on an executive as well as on an individual level</li></ul><p><br/></p><p><strong>Minimum Qualifications</strong></p><p> </p><ul><li>4+ years in Business Development Account Management or Partner Management - experience ideally in an e-commerce financial services or payments space</li><li>An established network in the retail industry is a plus</li><li>Demonstrated track record in building and nurturing relationships at all levels</li><li>Possess a growth mindset and understand how to collaborate with the merchant success team and cross-functional teams to achieve goals </li><li>Strong commercial acumen - ability to analyze and interpret data for discussion with merchants</li><li>Obsessed about understanding your merchant's needs in developing their business and becoming a true business partner for your merchants</li><li>Experience working at a high growth early tech startup is highly desired</li><li>A curious nature and you enjoy developing solutions to new problems</li><li>Highly self-motivated with the ability to work fast and smart independently</li><li>Excellent communication organizational and time management skills</li></ul></div>
Machine Learning Engineers (Financial Services) Senior Consultant| Technology Consulting,EY,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/machine-learning-engineers-financial-services-senior-consultant-technology-consulting-at-ey-2192988476?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=10&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">We are the only professional services organization who has a separate business dedicated exclusively to the financial services marketplace. Join Financial Services (FSO) and you will work with multi-disciplinary teams from around the world to deliver a global perspective. Aligned to key industry groups including asset management banking and capital markets insurance and private equity we provide integrated advisory assurance tax and transaction services.<br/><br/><strong>The Opportunity<br/><br/></strong>EY’s Performance Improvement Technology Consulting professionals bring a wealth of experience in working with major financial institutions to align their operating model and infrastructure to their business’ strategic objectives. We assemble the right multi-disciplinary teams use consistent and proven global methodologies and tools and draw on the full breadth of EY’s global network to deliver value and trusted advice to the clients. The key service offerings cover finance function transformation customer and distribution effectiveness operations shared services / outsourcing support performance management program advisory enterprise intelligence risk management and regulatory change.<br/><br/><strong><u>Your Key Responsibilities<br/></u></strong><ul> <li>Study and transform data science prototypes</li> <li>Design machine learning solutions</li> <li>Research and implement appropriate ML algorithms and tools</li> <li>Develop machine learning applications according to requirements</li> <li>Select appropriate datasets and data representation methods</li> <li>Run machine learning tests and experiments</li> <li>Perform statistical analysis and fine-tuning using test results</li> <li>Train and retrain solutions when necessary</li> <li>Extend existing ML libraries and frameworks</li> <li>Keep abreast of developments in the field<br/><br/></li></ul><strong><u>Skills And Attributes For Success<br/></u></strong><ul> <li>Excellent communication skills</li> <li>Outstanding analytical and problem-solving skills</li> <li>Ability to work in a team<br/></li></ul><strong>To Qualify for the role you must have<br/></strong><ul> <li>BSc in Computer Science Mathematics or similar field; Master’s degree is a plus</li> <li>Minimally 5 years of relevant experience</li><li>Knowledge of robotics process automation (RPA) is a plus</li> <li>Proven experience as a Machine Learning Engineer or similar role</li> <li>Understanding of data structures data modeling and software architecture</li> <li>Deep knowledge of math probability statistics and algorithms</li> <li>Ability to write robust code in Python Java and R<br/></li></ul><strong>Ideally you’ll also have<br/></strong><ul> <li>Familiarity with machine learning frameworks (like Keras PyTorch Tensorflow) and libraries (like scikit-learn Panda)<br/><br/></li></ul><strong><u>What We Look For<br/><br/></u></strong>Highly motivated individuals with excellent problem-solving skills and the ability to prioritize shifting workloads in a rapidly changing industry. An effective communicator you’ll be a confident team player that collaborates with people from various teams while looking to develop your career in a dynamic organization.<br/><br/><strong><u>What Working At EY Offers<br/><br/></u></strong>We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. We also offer you:<br/><ul> <li>Support coaching and feedback from some of the most engaging colleagues around</li> <li>Opportunities to develop new skills and progress your career</li> <li>The freedom and flexibility to handle your role in a way that’s right for you</li> <br/><br/></ul><strong><u>About EY<br/><br/></u></strong>As a global leader in assurance tax strategy and transactions and consulting services we hire and develop the most passionate people in their field to help build a better working world. This starts with a culture that believes in giving you the training opportunities and creative freedom to make things better. So that whenever you join however long you stay the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people we’ll make our ambition to be the best employer by 2020 a reality.<br/><br/><strong>If you can confidently demonstrate that you meet the criteria above please contact us as soon as possible.<br/><br/></strong><strong>Join us in building a better working world. Apply now.<br/><br/></strong><strong>Want to get to know us better?<br/><br/></strong>Visit <u>ey.com/sg/careers<br/><br/></u>Become a fan on Facebook: <u>facebook.com/EYCareersSingapore<br/><br/></u>Follow us on Instagram: <u>instagram.com/EYSGCareers<br/><br/></u>Connect with us on LinkedIn: <u>bit.ly/EYLinked_Careers<br/><br/></u>Watch us on YouTube: <u>youtube.com/ernstandyoungglobal</u></div>
AHS Workforce Business Analyst,Amazon,Singapore| Singapore,5 days ago,119 applicants,https://sg.linkedin.com/jobs/view/ahs-workforce-business-analyst-at-amazon-1998157700?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=11&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Description<br/><br/></u></strong>Amazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices vast selection and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. The Account Health Support Workforce Business Analyst is the driver of ensuring our Tempe Arizona is setup for success to handle our daily task volume. We obsess over providing world class support to Sellers selling on the Amazon platform. We strive to predict the Seller's needs before they recognize they may have a problem create innovative self-help tools and provide solutions to help our partners better serve their customers.<br/><br/>In this role you will support the delivery of service levels and productivity targets for all skills/sites you support. You will understand our business drivers and levers and will monitor and report volume actuals against forecast to meet short-term outlook.<br/><br/><strong><u>Responsibilities Include<br/></u></strong><ul><li> On-going generation creation and maintenance of accurate data/reporting</li><li> Run “what-if” scenarios for staffing</li><li> Analyze data to outline any reasons for under/over performance and recommend actions to improve performance.</li><li> Support the production communication &amp; implementation of service level action plans</li><li> Monitor staffing levels against scheduled plan to efficiently handle incoming work units at the prescribed service levels</li><li> Work with operational and support teams to effectively plan non-productive time (NPT)</li><li> Ensure accurate recording and reporting of metrics</li><li> Develop relationships with leadership and workflow/capacity partners to include sharing standard methodologies</li><li> Work closely with leadership to identify “hot spots” and take appropriate actions to minimize any impacts</li><li> Communicate and interact effectively with operations and support functions to provide internal customers with information/data needs in a timely manner</li><li> Evaluate and implement opportunities for improving workflow processes and automation of processes</li><li> Monitor adherence to productivity and SLA<br/><br/></li></ul><strong><u>Basic Qualifications<br/></u></strong><ul><li> 2+ years of experience in workforce planning/management</li><li> MS Excel skills and experience in working with the following Microsoft Suite and Reporting Platforms: VBA MS Excel MS Access SQL and/or MS Access skills required</li><li> Experience with forecasting volume and schedule generation</li><li> Proven comfort/experience communicating and influencing across job levels with both internal and external partners</li><li> Demonstrated ability to deal with ambiguity easily solve for both service level problems and the challenges of minute-to-minute change</li><li> Excellent analytical and mathematical skills<br/></li></ul><strong><u>Preferred Qualifications<br/></u></strong><ul><li> Experience with the Workforce Management tools.</li><li> Ability to effectively use tools such as Data Warehouse SQL etc</li><li> BA or BS degree in engineering/operations/business</li><li> Advanced degree in data science statistics or a related field.</li><li> 5+ years in the analysis space as a Business Intelligence Engineer Business Analyst Data Engineer or similar roles.<br/><br/></li></ul><strong>Company</strong> - Amazon Asia-Pacific Holdings<br/>Job ID: A1260200</div>
Retail Finance PMO Intern,SeaMoney,Singapore| Singapore,2 weeks ago,31 applicants,https://sg.linkedin.com/jobs/view/retail-finance-pmo-intern-at-seamoney-2170422054?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=12&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Job Description:<br/><br/></strong><ul> <li>Assist in high-impact projects end to end to build our financial services business not limited to areas in retail finance product development go-to-market partnerships business development compliance regulatory cash flow and capital management etc</li> <li>Work with Senior Management to design initiatives using analytical and conceptual problem solving</li> <li>Identify functional regulatory technical gaps and initiate projects to achieve desired results</li> <li>Work with function stakeholders to lead and drive projects including engineering credit risk operations data science &amp; modeling and business development teams within regional and local teams</li> <li>Identify potential risks and develop a strategy to manage these risks</li> <br/><br/></ul><strong>Requirements:<br/><br/></strong><ul> <li>Prior experience in consulting analytics banking and finance is preferred but not required</li> <li>Builder mindset strong problem-solving skills in quantitative analysis/modelling and adopting a structured approach to solving problems</li> <li>Proactive can-do attitude; able to work effectively with those internal and external stakeholders</li> <li>Excellent written and verbal communication skills</li> <li>Proficient in excel and powerpoint</li> <li>Ability to demonstrate a high level of verbal and written English and another Asian language (Mandarin Bahasa Indonesia Malay Thai Vietnamese Tagalog)</li> <br/><br/></ul><strong>Time Period:<br/><br/></strong><ul> <li>Please state your availability clearly in the comments section (Start date End date part-time or full-time)</li> <li>Only full-time (6 months) interns will be considered</li></ul></div>
Senior Scientist| Product Development,Abbott,Singapore| Singapore,4 days ago,48 applicants,https://sg.linkedin.com/jobs/view/senior-scientist-product-development-at-abbott-2189696016?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=13&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Primary Function/Responsibilities<br/></u></strong><ul><li>Conceive plan design execute and monitor independent product and application development projects/researches including technology transfers to commercial productions</li><li>Develop formulations and production process development</li><li>Provides manufacturing support and troubleshooting for existing formulation and process.</li><li>Lead and drive projects to improve plant costs product margins quality and business excellence goals in product and process related fields</li><li>Lead and conduct product scale-up and plant trials</li><li>Design shelf-life studies and provides technical justifications for the shelf-life</li><li>Provides technical direction to projects resolves technical challenges related to product process and technology systems</li><li>Qualify new and alternate supply of ingredients and packaging. Support new process qualifications and validation studies.</li><li>Update product development status/issues and interface with regional and global ANRD Teams</li><li>Collaborate with third party manufacturers to execute plant trials and scale up and commercial production</li><li>Deliver breakthrough technology for Asia Region</li><li>Lead initiatives and discussions with cross functional groups</li><li>Continuously leverages information from latest scientific literature papers</li><li>Publishes research in the form of abstracts presentations (e.g. oral) and manuscripts in peer-reviewed journals</li><li>Assure good documentation practice for self and team member. Analyze data formula conclusion and write report</li><li>Compliance to all applicable safety quality and AN policies and procedures<br/><br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li>Bachelor/Masters/Ph.D. in a related scientific field (Food Science Chemistry preferred)</li><li>Minimum 6 years of experience in research product development or relevant experiences</li><li>Sound knowledge of principles and applications of food and nutrition science and technology food processing and packaging technology or sensory/flavor science</li><li>Fluency in Windows and Microsoft Office (Word Excel Access PowerPoint)</li><li>Troubleshooting and resolve/recommend</li><li>Must have excellent communications skills with the ability to interface with management at all levels.</li><li>Demonstrated ability to assess and synthesize scientific data</li><li>Ability to manage multiple and varied tasks and prioritize workload with attention to detail</li></ul><li>Kindly note this position is based in Tuas.</li></div>
Photonics Associate Engineer,Apple,Singapore| Singapore,2 months ago,67 applicants,https://sg.linkedin.com/jobs/view/photonics-associate-engineer-at-apple-1974120216?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=14&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><br/><strong>Summary<br/></strong> <br/>Imagine what you could do here. At Apple new ideas have a way of becoming extraordinary products services and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish.<br/><br/><br/>The people here at Apple don’t just build products — they craft the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do from amazing technology to industry-leading environmental efforts. Join Apple and help us leave the world better than we found it.<br/><br/><br/>This role will be in charge of management and maintenance of photonics lab operation and conducting operation of lab equipment. He/she also needs to assist engineers on data collection and engineering studies.<br/><br/> <br/><strong>Key Qualifications<br/></strong> <br/>Ideally you'll have:<br/><br/>More than 2 years established experience of photonics or opto-mechanical system development<br/><br/>2+ years working experience of optical test and characterisation<br/><br/>Hands-on experience optical alignment and calibration<br/><br/>Clear and effective written and communication skill<br/><br/>Inventive and innovative<br/><br/><br/>Diploma holders or fresh graduates who has shown knowledge/experience on photonics mechanical or electronics systems are welcome to apply.<br/><br/> <br/><strong>Description<br/></strong> <br/>As an Associate Engineer you will be responsible for:<br/><br/>-   Performing regular checks and working alongside vendors to repair instrumentation during breakdown<br/><br/>-  Carry out calibration work together with supplier periodically<br/><br/>-  Perform setup and calibration of characterisation tool hardware and software<br/><br/>-  Perform testing and investigation of prototypes/components<br/><br/>-  Support engineer on data gathering and research development<br/><br/>-  Clean organise lab and workspace as needed<br/><br/> <br/><strong>Education &amp; Experience<br/></strong> <br/>Diploma holder or higher in preferably Electrical Electronic Mechanical Computer science/ engineering or equivalent<br/><br/> <br/><strong>Additional Requirements<br/></strong> <br/>Capability of data analysis with statistic analyzing tools is a plus.<br/><br/></div>
Data Analytics Manager – Internal Audit ,Charterhouse Singapore,Singapore| Singapore,3 weeks ago,156 applicants,https://sg.linkedin.com/jobs/view/data-analytics-manager-%E2%80%93-internal-audit-at-charterhouse-singapore-2148839579?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=15&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>Data Analytics Manager – Internal Audit </strong></p><p><br/></p><p>My client is one of the leading conglomerates in the region and headquartered in Singapore. As part of their business strategy to drive data transformation they are looking for a data analyst to perform advance analytics work in their internal Audit function.</p><p> </p><p>Reporting into the head of Internal Audit the individual will play a key role in applying data science methods and analytics into solving practical problems and identifying business opportunities.</p><p> </p><p><br/></p><p><strong> </strong>You will be responsible for:</p><p> </p><ul><li>Building data analytics that support audit engagement objectives and help solve business problemsAnalyse data trends or anomalies to initiate investigation of outlier activity that support audit conclusions</li><li>Utilizes analytics to test validity of management remediation as requested</li><li>Provide support on the existing data analytics environment and existing Tableau Dashboard environments.</li><li>Designing developing and managing analytical engine in batch and real-time manner including the scoring engine</li><li>Design and develop integration capability on machine learning infrastructure to communicate with the upstream application real-time or batch basis</li><li>Manage the analytic assets including logic model script and infrastructure</li><li>Support data requests from the Internal Audit team. Activities may include extracting and downloading data organizing that data data scrubbing and performing analyses including thorough documentation of the steps performed.</li></ul><p> </p><p>To be successful individual must possess:</p><p> </p><ul><li>A recognized degree in Computer Science Mathematics Engineering Accounting</li><li>3-5 years of relevant data analytics experience supporting Audit/Compliance/ Risk</li><li>Proficiency with IDEA/ACL (or equivalent CAAT) is a must</li><li>You worked with a range of proprietary industry standard and open source software/platforms</li><li>You have experience in bringing automation and data quality together with model operationalization.</li><li>Strong communication skill to present insights with data</li></ul><p> </p><p>Only successful candidates will be notified.</p><p> </p><p>For interested applicants kindly send your updated resume to marieg@charterhouse.com.sg.</p><p> </p><p> EA License No: 16S8066 | Registration No. R1331783</p><p></p></div>
Head of Product - Growth,Circles.Life,Singapore| Singapore,1 month ago,62 applicants,https://sg.linkedin.com/jobs/view/head-of-product-growth-at-circles-life-2148007816?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=16&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Why apply to Circles.Life?<br/><br/></strong>Circles.Life is not just your digital telco provider. Since our launch we revolutionised the telco industry by seamlessly integrating both telco and digital lifestyle services on our Circles-X platform. Over the past years we have captured more than 5% market share in Singapore launched in Australia and Taiwan while attaining record breaking CSAT and NPS (+50). We were voted the Top Employer in Digital Telco and also became an accredited winner in showcasing excellence in workplace culture in 2019.<br/><br/>As we’re growing to become the biggest and most loved brand we are looking for: <strong>Head of</strong> <strong>Product - Growth<br/><br/></strong><strong><u>Mission<br/><br/></u></strong>The Head of Product - Growth at Circles.Life operates at the exciting intersection of Technology Design Strategy and Marketing. You will be responsible for product strategy competitive intelligence and contribute to design/pricing in line with our differentiated positioning. Your mission is to continuously understand the <em>digital customer needs</em> and come up with products that fit their needs and align with company plans and resources. You are as much at ease in an industry littered with jargon as you are with exploiting the power of analysis to communicate your views.<br/><br/><strong>As a senior member of our team your responsibilities include:<br/></strong><ul> <li>Develop and define product strategy GTM plan and roadmap for future products to increase customer acquisitions as well as improve retention.</li> <li>Deliver high-quality products that exceed customer expectations and take end to end ownership of planning design delivery quality assurance and performance</li> <li>Design and run frequent experiments to promote continuous product iterations and improvements</li> <li>Partner with marketing engineering data science and partnerships to craft growth strategy</li> <li>Measure define and report on growth initiatives and set metric/KPI</li> <li>Act as the primary point of contact to successfully release new products on time and within budget</li> <li>Drive and provide support to all aspects of the product development plan including but not limited to pricing and positioning</li> <li>Understand data savvy customer expectations and industry best practices including keeping abreast of the technology landscape</li> <li>Hunt for insights in data collected from various sources and research to help you come up with continuous actionable improvements</li> <li>Keep customer experience first while developing ways to bolster Customer Acquisition Usage and Retention</li> <br/><br/></ul><strong><u>Requirements<br/><br/></u></strong><strong>The talent individual would have/be<br/></strong><ul> <li>Degree in science engineering mathematics or an analytical field MBA is a plus.</li> <li>10+ years in product development and/or product marketing with min 4 years in leading a sizable product management team and experience in managing end to end Product launch </li> <li>Excellent Financial acumen with experience of owning commercial and business metrics</li> <li>Experience in managing multiple projects on tight deadlines and building successful products B2C product development experience will be a plus.</li> </ul><ul> <li>Experience with market research and deep technical analysis skills is good to have</li> </ul><ul> <li>Prior experience managing commercial and business metrics within the Telecommunications/ eCommerce domain </li> <li>Proven track record in growing customer base and revenue by 100x</li> <li>Experience in taking a product from launch to revenue generation in a B2C environment including revenue generation and customer acquisition</li> <li>Strong understanding and hands-on working experience of the technical aspect of product development including but not limited to an agile framework JIRA UI/UX. SQL</li> <li>Full end to end experience in driving product adoption improving conversion funnel for purchase flow to post-live product iteration</li> <br/><br/></ul><strong><u>It Would Be Great If The Individual Had<br/></u></strong><ul> <li>A background in software development/ technical domain to engage in meaningful conversation with the engineering team.</li> <li>Experience in pricing and segmentation</li> <li>Research and analysis skills</li> <li>Experience working in a fast-paced multicultural environment especially startups</li> </ul> <br/>#Pridepass #ProductManagment #ProductGrowth #Circles.Life<br/><br/><em>Circles.Life is committed to a diverse and inclusive workplace. We are an equal opportunity employer and do not discriminate on the basis of race national origin gender disability or age.<br/><br/></em><em>To all recruitment agencies: Circles.Life will only acknowledge resumes from agencies specifically retained for the role.<br/><br/></em><em>We regret to inform you that only shortlisted candidates will be contacted for interviews.</em></div>
Computer Vision Engineer,Volt - International,Singapore| Singapore,1 day ago,38 applicants,https://sg.linkedin.com/jobs/view/computer-vision-engineer-at-volt-international-2172544929?refId=46c4a594-b2bf-4c74-ab9b-f8c72857fee6&position=17&pageNum=23&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>Computer Vision Engineer (Mid-level and Senior positions)</strong></p><p><br/></p><p>This is an exciting opportunity that will appeal to all sports fans. My clients are looking for 2 x Computer vision Engineers (Mid-level and Senior) to come in and join their team here in Singapore. They focus on Analytics in Sport and try to increase performance for all their customers around the globe. The successful candidates will have at least 4 years of experience working in Computer Vision projects. Be an expert on C/C++ and have good experience with OpenCV. </p><p><br/></p><p><strong>Responsibilities </strong></p><ul><li>Design and develop innovative solutions to enhance the company products</li><li>Keep up to date with the latest technological advances in Computer Vision and implement this into your work</li><li>Design and develop algorithms for real-time processing </li><li>Work with the rest of the Data team to ensure maximum productivity</li></ul><p><br/></p><p><strong>Requirements</strong>:</p><ul><li>Masters degree in Computer Science or similar field of study</li><li>At least 4 years of knowledge working in any aspect of Computer Vision / Image Processing / Signal Processing</li><li>Good knowledge of C/C++</li><li>Extensive experience with OpenCV and Python</li><li>Previous exposure to image classification and feature extraction</li><li>Previous experience in Machine Learning/Deep learning Technologies</li><li>Solid mathematical background</li><li>Great communication skills</li></ul><p></p></div>
